time,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,gyr_x,gyr_y,gyr_z,ori_z,ori_y,ori_x,q,p1,p2,p3,A0,A1,A2
1590503257.0292914,-0.08,-4.29,8.74,0.5011111111111111,0.31222222222222223,-0.6355555555555555,-0.016362461737446838,-0.032724923474893676,-0.0032724923474893677,4.762567196379527,-0.015271630954950384,0.45487643630102215,-0.16701704339582704,-0.15107401957902877,0.6709290930541658,0.7064956474862858,0.2893893153577334,0.3227201175914994,0.11111587530804742
1590503257.0427115,-0.08,-4.28,8.79,0.5011111111111111,0.31222222222222223,-0.6355555555555555,-0.01090830782496456,-0.02181661564992912,-0.0032724923474893677,4.762567196379527,-0.015271630954950384,0.45487643630102215,-0.1670115407516655,-0.15110513985237448,0.6709362472530742,0.7064834988079418,0.31468770072761004,0.316711414149526,0.11111587530804742
1590503257.049291,-0.1,-4.27,8.82,0.5155555555555555,0.3322222222222222,-0.6055555555555555,-0.00545415391248228,-0.008726646259971648,0.002181661564992912,4.762567196379527,-0.015271630954950384,0.45487643630102215,-0.1670093466633822,-0.15109971864854027,0.670944686309946,0.706477162450316,0.31468770072761004,0.316711414149526,0.11987490558893375
1590503257.0591838,-0.07,-4.27,8.81,0.5155555555555555,0.3322222222222222,-0.6055555555555555,0.001090830782496456,0.0,0.002181661564992912,4.762567196379527,-0.015271630954950384,0.45487643630102215,-0.16701615350085078,-0.15106918049837498,0.6709425788330985,0.7064840855122789,0.3187595953260988,0.316711414149526,0.11987490558893375
1590503257.0692859,-0.08,-4.28,8.71,0.5155555555555555,0.3322222222222222,-0.6055555555555555,0.0032724923474893677,0.00545415391248228,0.0,4.762567196379527,-0.015271630954950384,0.45487643630102215,-0.16701356960635896,-0.15101221896517347,0.6709369339670037,0.7065022349076561,0.3187595953260988,0.3696522432444459,0.12634297862979976
1590503257.0821831,-0.09,-4.26,8.76,0.5155555555555555,0.3322222222222222,-0.6055555555555555,0.006544984694978735,0.006544984694978735,-0.001090830782496456,4.762567196379527,-0.015271630954950384,0.45487643630102215,-0.16701988552532535,-0.15095077913807173,0.6709295907948944,0.7065208449242752,0.34232915890069343,0.34232915890069343,0.11888934025357883
1590503257.0940266,-0.11,-4.27,8.75,0.5155555555555555,0.3322222222222222,-0.6055555555555555,0.006544984694978735,0.008726646259971648,-0.001090830782496456,4.762567196379527,-0.015271630954950384,0.45487643630102215,-0.16700937588467002,-0.15090922274269203,0.6709229659729009,0.7065384975979264,0.34232915890069343,0.34232915890069343,0.11888934025357883
1590503257.1008554,-0.13,-4.26,8.78,0.5077777777777778,0.32666666666666666,-0.5844444444444444,0.01090830782496456,0.007635815477475192,-0.0032724923474893677,4.762567196379527,-0.015271630954950384,0.45487643630102215,-0.166999875504967,-0.15088032578759017,0.6709280523445456,0.7065420846975152,0.34232915890069343,0.34022226900883096,0.11888934025357883
1590503257.1092436,-0.12,-4.26,8.78,0.5077777777777778,0.32666666666666666,-0.5844444444444444,0.006544984694978735,0.0032724923474893677,0.001090830782496456,4.762567196379527,-0.015271630954950384,0.45487643630102215,-0.16699671674859598,-0.15086833416399367,0.6709326059438827,0.7065410678956471,0.34232915890069343,0.34022226900883096,0.12741055376916818
1590503257.1191685,-0.13,-4.27,8.69,0.5077777777777778,0.32666666666666666,-0.5844444444444444,0.002181661564992912,0.001090830782496456,0.001090830782496456,4.762567196379527,-0.015271630954950384,0.45487643630102215,-0.16701621721236978,-0.15087282865995402,0.6709238318742294,0.7065438306173336,0.31090853643828664,0.375164051001777,0.12741055376916818
1590503257.1299455,-0.13,-4.27,8.72,0.5077777777777778,0.32666666666666666,-0.5844444444444444,-0.0032724923474893677,0.002181661564992912,-0.001090830782496456,4.762567196379527,-0.015271630954950384,0.45487643630102215,-0.16702743930964933,-0.15089068341279221,0.6709267916013101,0.7065345543485145,0.31090853643828664,0.375164051001777,0.11827294996026913
